符合要求的点：行数=3171, x=407768123854, y=-739761185646, 中心：x=407702635791,-739709473021, 当前找到=154
符合要求的点：行数=3172, x=407805414319, y=-739668273926, 中心：x=407702635791,-739709473021, 当前找到=155
符合要求的点：行数=3173, x=407799646214, y=-739703035355, 中心：x=407702635791,-739709473021, 当前找到=156
符合要求的点：行数=3174, x=407787531333, y=-739718244833, 中心：x=407702635791,-739709473021, 当前找到=157
符合要求的点：行数=3175, x=407799727454, y=-739771029353, 中心：x=407702635791,-739709473021, 当前找到=158
符合要求的点：行数=3176, x=407808054631, y=-739764726162, 中心：x=407702635791,-739709473021, 当前找到=159
符合要求的点：行数=3178, x=407805099167, y=-739684142833, 中心：x=407702635791,-739709473021, 当前找到=160
符合要求的点：行数=3182, x=407794582833, y=-739690804332, 中心：x=407702635791,-739709473021, 当前找到=161
符合要求的点：行数=3183, x=407799088833, y=-739696383333, 中心：x=407702635791,-739709473021, 当前找到=162
符合要求的点：行数=3186, x=407810613694, y=-739737582207, 中心：x=407702635791,-739709473021, 当前找到=163
符合要求的点：行数=3202, x=407758546333, y=-739752521667, 中心：x=407702635791,-739709473021, 当前找到=164
符合要求的点：行数=3203, x=407754799520, y=-739747345448, 中心：x=407702635791,-739709473021, 当前找到=165
符合要求的点：行数=3204, x=407746624833, y=-739739727833, 中心：x=407702635791,-739709473021, 当前找到=166
符合要求的点：行数=3205, x=407679154487, y=-739811289310, 中心：x=407702635791,-739709473021, 当前找到=167
符合要求的点：行数=3206, x=407691478667, y=-739810967333, 中心：x=407702635791,-739709473021, 当前找到=168
符合要求的点：行数=3207, x=407682242208, y=-739816761017, 中心：x=407702635791,-739709473021, 当前找到=169
符合要求的点：行数=3211, x=407679723279, y=-739818692207, 中心：x=407702635791,-739709473021, 当前找到=170
符合要求的点：行数=3212, x=407674644764, y=-739819335937, 中心：x=407702635791,-739709473021, 当前找到=171
符合要求的点：行数=3216, x=407724201667, y=-739694237667, 中心：x=407702635791,-739709473021, 当前找到=172
符合要求的点：行数=3217, x=407681673419, y=-739816653728, 中心：x=407702635791,-739709473021, 当前找到=173
符合要求的点：行数=3218, x=407693517167, y=-739771485167, 中心：x=407702635791,-739709473021, 当前找到=174
符合要求的点：行数=3219, x=407638606505, y=-739729321003, 中心：x=407702635791,-739709473021, 当前找到=175
符合要求的点：行数=3220, x=407642669540, y=-739739835262, 中心：x=407702635791,-739709473021, 当前找到=176
符合要求的点：行数=3221, x=407622526833, y=-739663864667, 中心：x=407702635791,-739709473021, 当前找到=177
符合要求的点：行数=3222, x=407623552741, y=-739683187008, 中心：x=407702635791,-739709473021, 当前找到=178
符合要求的点：行数=3223, x=407625279574, y=-739679217339, 中心：x=407702635791,-739709473021, 当前找到=179
符合要求的点：行数=3224, x=407625067167, y=-739680504667, 中心：x=407702635791,-739709473021, 当前找到=180
符合要求的点：行数=3225, x=407646895071, y=-739663767815, 中心：x=407702635791,-739709473021, 当前找到=181
符合要求的点：行数=3231, x=407628205019, y=-739739406109, 中心：x=407702635791,-739709473021, 当前找到=182
符合要求的点：行数=3232, x=407622272851, y=-739746487141, 中心：x=407702635791,-739709473021, 当前找到=183
符合要求的点：行数=3233, x=407636087410, y=-739729428291, 中心：x=407702635791,-739709473021, 当前找到=184
符合要求的点：行数=3234, x=407639642270, y=-739730909020, 中心：x=407702635791,-739709473021, 当前找到=185
符合要求的点：行数=3235, x=407638606505, y=-739729321003, 中心：x=407702635791,-739709473021, 当前找到=186
符合要求的点：行数=3236, x=407640211407, y=-739736214280, 中心：x=407702635791,-739709473021, 当前找到=187
符合要求的点：行数=3237, x=407645530667, y=-739731506333, 中心：x=407702635791,-739709473021, 当前找到=188
符合要求的点：行数=3238, x=407642669540, y=-739739835262, 中心：x=407702635791,-739709473021, 当前找到=189
符合要求的点：行数=3239, x=407651195667, y=-739733140667, 中心：x=407702635791,-739709473021, 当前找到=190
符合要求的点：行数=3240, x=407652380095, y=-739726826549, 中心：x=407702635791,-739709473021, 当前找到=191
符合要求的点：行数=3241, x=407682251832, y=-739768266667, 中心：x=407702635791,-739709473021, 当前找到=192
符合要求的点：行数=3242, x=407666414292, y=-739714365618, 中心：x=407702635791,-739709473021, 当前找到=193
符合要求的点：行数=3243, x=407678823833, y=-739711969167, 中心：x=407702635791,-739709473021, 当前找到=194
符合要求的点：行数=3244, x=407665584596, y=-739738655090, 中心：x=407702635791,-739709473021, 当前找到=195
符合要求的点：行数=3245, x=407683359170, y=-739736880170, 中心：x=407702635791,-739709473021, 当前找到=196
符合要求的点：行数=3246, x=407678179414, y=-739739942551, 中心：x=407702635791,-739709473021, 当前找到=197
符合要求的点：行数=3247, x=407691371333, y=-739737582167, 中心：x=407702635791,-739709473021, 当前找到=198
符合要求的点：行数=3248, x=407726869667, y=-739711328833, 中心：x=407702635791,-739709473021, 当前找到=199
符合要求的点：行数=3249, x=407685248659, y=-739706146717, 中心：x=407702635791,-739709473021, 当前找到=200
符合要求的点：行数=3250, x=407720431255, y=-739750671387, 中心：x=407702635791,-739709473021, 当前找到=201
符合要求的点：行数=3251, x=407726615667, y=-739715373516, 中心：x=407702635791,-739709473021, 当前找到=202
符合要求的点：行数=3252, x=407725893666, y=-739723117833, 中心：x=407702635791,-739709473021, 当前找到=203
符合要求的点：行数=3253, x=407725383833, y=-739723317333, 中心：x=407702635791,-739709473021, 当前找到=204
符合要求的点：行数=3254, x=407724087538, y=-739715802669, 中心：x=407702635791,-739709473021, 当前找到=205
符合要求的点：行数=3255, x=407726869667, y=-739711328833, 中心：x=407702635791,-739709473021, 当前找到=206
符合要求的点：行数=3256, x=407742937388, y=-739708399773, 中心：x=407702635791,-739709473021, 当前找到=207
符合要求的点：行数=3257, x=407768367588, y=-739701318741, 中心：x=407702635791,-739709473021, 当前找到=208
符合要求的点：行数=3258, x=407747672880, y=-739693727370, 中心：x=407702635791,-739709473021, 当前找到=209
符合要求的点：行数=3259, x=407750859041, y=-739687532187, 中心：x=407702635791,-739709473021, 当前找到=210
符合要求的点：行数=3260, x=407742333333, y=-739676642333, 中心：x=407702635791,-739709473021, 当前找到=211
符合要求的点：行数=3261, x=407676233170, y=-739721274330, 中心：x=407702635791,-739709473021, 当前找到=212
符合要求的点：行数=3262, x=407741962408, y=-739670956135, 中心：x=407702635791,-739709473021, 当前找到=213
符合要求的点：行数=3263, x=407743758642, y=-739640201906, 中心：x=407702635791,-739709473021, 当前找到=214
符合要求的点：行数=3264, x=407768779667, y=-739630706833, 中心：x=407702635791,-739709473021, 当前找到=215
符合要求的点：行数=3265, x=407792090733, y=-739630508423, 中心：x=407702635791,-739709473021, 当前找到=216
符合要求的点：行数=3266, x=407790628372, y=-739616131783, 中心：x=407702635791,-739709473021, 当前找到=217
符合要求的点：行数=3267, x=407812285333, y=-739604115333, 中心：x=407702635791,-739709473021, 当前找到=218
符合要求的点：行数=3269, x=407773486010, y=-739658617972, 中心：x=407702635791,-739709473021, 当前找到=219
符合要求的点：行数=3272, x=407796513830, y=-739652809830, 中心：x=407702635791,-739709473021, 当前找到=220
符合要求的点：行数=3274, x=407775914667, y=-739641880833, 中心：x=407702635791,-739709473021, 当前找到=221
符合要求的点：行数=3275, x=407810539667, y=-739645660833, 中心：x=407702635791,-739709473021, 当前找到=222
符合要求的点：行数=3276, x=407773079788, y=-739638125896, 中心：x=407702635791,-739709473021, 当前找到=223
符合要求的点：行数=3277, x=407806637833, y=-739613382333, 中心：x=407702635791,-739709473021, 当前找到=224
符合要求的点：行数=3288, x=407805414319, y=-739668273926, 中心：x=407702635791,-739709473021, 当前找到=225
符合要求的点：行数=3293, x=407595699333, y=-739769768715, 中心：x=407702635791,-739709473021, 当前找到=226
符合要求的点：行数=3295, x=407593505141, y=-739763975143, 中心：x=407702635791,-739709473021, 当前找到=227
符合要求的点：行数=3296, x=407592814376, y=-739806354045, 中心：x=407702635791,-739709473021, 当前找到=228
符合要求的点：行数=3297, x=407603419577, y=-739804744720, 中心：x=407702635791,-739709473021, 当前找到=229
符合要求的点：行数=3298, x=407617315792, y=-739792728423, 中心：x=407702635791,-739709473021, 当前找到=230
符合要求的点：行数=3299, x=407612521224, y=-739780497551, 中心：x=407702635791,-739709473021, 当前找到=231
符合要求的点：行数=3300, x=407613333866, y=-739775025845, 中心：x=407702635791,-739709473021, 当前找到=232
符合要求的点：行数=3471, x=407616340629, y=-739678573608, 中心：x=407702635791,-739709473021, 当前找到=233
符合要求的点：行数=3480, x=407603705584, y=-739774601518, 中心：x=407702635791,-739709473021, 当前找到=234
符合要求的点：行数=3485, x=407601773954, y=-739801606536, 中心：x=407702635791,-739709473021, 当前找到=235
符合要求的点：行数=3486, x=407628560543, y=-739780068398, 中心：x=407702635791,-739709473021, 当前找到=236
符合要求的点：行数=3487, x=407642803605, y=-739791989921, 中心：x=407702635791,-739709473021, 当前找到=237
符合要求的点：行数=3488, x=407642482616, y=-739789908024, 中心：x=407702635791,-739709473021, 当前找到=238
符合要求的点：行数=3489, x=407651445613, y=-739799380302, 中心：x=407702635791,-739709473021, 当前找到=239
符合要求的点：行数=3490, x=407641186535, y=-739812630415, 中心：x=407702635791,-739709473021, 当前找到=240
符合要求的点：行数=3815, x=407630967931, y=-739811182022, 中心：x=407702635791,-739709473021, 当前找到=241
符合要求的点：行数=3820, x=407630967931, y=-739811182022, 中心：x=407702635791,-739709473021, 当前找到=242
符合要求的点：行数=3821, x=407651445613, y=-739799380302, 中心：x=407702635791,-739709473021, 当前找到=243
符合要求的点：行数=3822, x=407630967931, y=-739811182022, 中心：x=407702635791,-739709473021, 当前找到=244
符合要求的点：行数=4105, x=407648573318, y=-739734519073, 中心：x=407702635791,-739709473021, 当前找到=245
符合要求的点：行数=4106, x=407638606505, y=-739729321003, 中心：x=407702635791,-739709473021, 当前找到=246
符合要求的点：行数=4107, x=407601773954, y=-739801606536, 中心：x=407702635791,-739709473021, 当前找到=247
符合要求的点：行数=4615, x=407805414319, y=-739668273926, 中心：x=407702635791,-739709473021, 当前找到=248
符合要求的点：行数=4616, x=407679723279, y=-739818692207, 中心：x=407702635791,-739709473021, 当前找到=249
符合要求的点：行数=4905, x=407601912333, y=-739707472249, 中心：x=407702635791,-739709473021, 当前找到=250
符合要求的点：行数=4907, x=407743758642, y=-739640201906, 中心：x=407702635791,-739709473021, 当前找到=251
符合要求的点：行数=4935, x=407628560543, y=-739780068398, 中心：x=407702635791,-739709473021, 当前找到=252
符合要求的点：行数=4943, x=407812285333, y=-739604115333, 中心：x=407702635791,-739709473021, 当前找到=253
符合要求的点：行数=4969, x=407742937388, y=-739708399773, 中心：x=407702635791,-739709473021, 当前找到=254
符合要求的点：行数=4970, x=407750859041, y=-739687532187, 中心：x=407702635791,-739709473021, 当前找到=255
符合要求的点：行数=4971, x=407698736895, y=-739752173424, 中心：x=407702635791,-739709473021, 当前找到=256
符合要求的点：行数=4972, x=407805414319, y=-739668273926, 中心：x=407702635791,-739709473021, 当前找到=257
符合要求的点：行数=5414, x=407630967931, y=-739811182022, 中心：x=407702635791,-739709473021, 当前找到=258
符合要求的点：行数=5416, x=407638606505, y=-739729321003, 中心：x=407702635791,-739709473021, 当前找到=259
符合要求的点：行数=5429, x=407630967931, y=-739811182022, 中心：x=407702635791,-739709473021, 当前找到=260
符合要求的点：行数=5430, x=407605369941, y=-739765477180, 中心：x=407702635791,-739709473021, 当前找到=261
符合要求的点：行数=5431, x=407630967931, y=-739811182022, 中心：x=407702635791,-739709473021, 当前找到=262
符合要求的点：行数=5432, x=407605369941, y=-739765477180, 中心：x=407702635791,-739709473021, 当前找到=263
符合要求的点：行数=5433, x=407630967931, y=-739811182022, 中心：x=407702635791,-739709473021, 当前找到=264
符合要求的点：行数=5434, x=407605369941, y=-739765477180, 中心：x=407702635791,-739709473021, 当前找到=265
